timestamp,open,close,volume,low,high
1582741200, 269.0899963378906, 269.0920104980469, 0, 268.8399963378906, 269.2799987792969
1582741260, 269.1300048828125, 269.1700134277344, 31986, 269.07000732421875, 269.45001220703125
1582741320, 269.1300048828125, 268.89678955078125, 10873, 268.8013000488281, 269.1300048828125
1582741380, 268.8822021484375, 268.9200134277344, 17096, 268.6387939453125, 269.0
1582741440, 269.0, 268.9858093261719, 22518, 268.9599914550781, 269.23291015625
1582741500, 269.1099853515625, 268.9700012207031, 13071, 268.92498779296875, 269.31390380859375
1582741560, 268.9200134277344, 269.6700134277344, 19778, 268.9200134277344, 269.7799987792969
1582741620, 269.79998779296875, 269.5797119140625, 25340, 269.33929443359375, 269.9700012207031
1582741680, 269.5350036621094, 269.760009765625, 14517, 269.19500732421875, 269.760009765625
1582741740, 269.6650085449219, 269.7699890136719, 24800, 269.57000732421875, 270.0400085449219
1582741800, 269.760009765625, 269.75, 40768, 269.42999267578125, 269.90679931640625
1582741860, 269.6000061035156, 268.9100036621094, 20060, 268.82000732421875, 269.6000061035156
1582741920, 268.9700012207031, 268.760009765625, 22673, 268.3999938964844, 269.05999755859375
1582741980, 268.70001220703125, 268.1000061035156, 32636, 267.95001220703125, 268.7799987792969
1582742040, 268.1099853515625, 267.5, 43906, 267.3399963378906, 268.30999755859375
1582742100, 267.5799865722656, 267.07269287109375, 49673, 267.0, 267.7384033203125
1582742160, 267.114990234375, 266.6549987792969, 49426, 266.42999267578125, 267.1400146484375
1582742220, 266.67999267578125, 266.8736877441406, 57182, 265.5820007324219, 267.0
1582742280, 266.7699890136719, 266.9549865722656, 35059, 266.3399963378906, 267.1051940917969
1582742340, 267.0400085449219, 265.78179931640625, 45092, 265.57000732421875, 267.07000732421875
1582742400, 265.8399963378906, 265.2952880859375, 50263, 265.2300109863281, 265.989990234375
1582742460, 265.30999755859375, 265.9100036621094, 41780, 265.2200012207031, 265.9100036621094
1582742520, 265.9999084472656, 265.7300109863281, 24078, 265.5299987792969, 266.20001220703125
1582742580, 265.6549987792969, 266.0899963378906, 25691, 265.5, 266.1000061035156
1582742640, 266.04998779296875, 265.45001220703125, 48729, 265.16009521484375, 266.1000061035156
1582742700, 265.5199890136719, 265.8900146484375, 70450, 265.23651123046875, 266.5469055175781
1582742760, 265.9595031738281, 266.94000244140625, 42474, 265.7699890136719, 266.989990234375
1582742820, 266.8750915527344, 266.3507080078125, 39042, 266.2500915527344, 267.1098937988281
1582742880, 266.3599853515625, 268.0, 73701, 265.5899963378906, 268.2099914550781
1582742940, 267.989990234375, 268.2850036621094, 47558, 267.989990234375, 268.9800109863281
1582743000, 268.19000244140625, 267.9200134277344, 50151, 267.38128662109375, 268.24560546875
1582743060, 267.7900085449219, 268.1099853515625, 23662, 267.5534973144531, 268.260009765625
1582743120, 268.07000732421875, 268.1239929199219, 19473, 267.72039794921875, 268.3800048828125
1582743180, 268.19970703125, 267.9800109863281, 11928, 267.8599853515625, 268.29998779296875
1582743240, 268.0799865722656, 267.66571044921875, 24073, 267.6199951171875, 268.2900085449219
1582743300, 267.6321105957031, 267.1400146484375, 30150, 267.0, 267.68499755859375
1582743360, 267.0199890136719, 266.80999755859375, 38662, 266.5400085449219, 267.4100036621094
1582743420, 266.7300109863281, 266.9175109863281, 31325, 266.6400146484375, 267.3299865722656
1582743480, 266.9999084472656, 266.260009765625, 37801, 266.1400146484375, 267.07989501953125
1582743540, 266.4137878417969, 266.8799133300781, 20030, 266.32000732421875, 266.95001220703125
1582743600, 266.7099914550781, 266.6099853515625, 28032, 266.2300109863281, 267.2900085449219
1582743660, 266.5849914550781, 267.4700012207031, 36412, 266.3699951171875, 267.4700012207031
1582743720, 267.5299987792969, 268.2503967285156, 53550, 267.4103088378906, 268.55999755859375
1582743780, 268.2301025390625, 268.05999755859375, 25163, 267.6499938964844, 268.25
